X,Y,施設名,施設名かな,施設名（施,所在地,地区名,詳細情報,大分類,小分類,カテゴリ,アイコン番,施設ID
135.4957289,34.61716658,帝塚山スタジオ（市川家住宅）,てづかやますたじお（いちかわけじゅうたく）,帝塚山スタジオ（市川家住宅）（てづかやますたじお（いちかわけじゅうたく））,住吉区帝塚山西4丁目4番39号,住吉区,「帝塚山スタジオ・市川恵子フラメンコ舞踊研究所」として知られる。漆喰の壁と木がフラメンコに最適なことから、土蔵を本格的なフラメンコスタジオに再生使用している。母屋の2階部分が洋館で和洋折衷を採り入れた造りは帝塚山地域でも非常に珍しい。土蔵や和洋折衷を取り・,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19497
135.4995874,34.62067292,高谷家住宅,たかたにけじゅうたく,高谷家住宅（たかたにけじゅうたく）,住吉区帝塚山中3丁目8番18号,住吉区,国の登録有形文化財及び市登録文化財（建造物）に登録されている。関東大震災を教訓にした大正13年（1924年）頃の建築。耐震・防火を強く意識して鉄骨造り、外壁はレンガとコンクリートブロック積みで、堅固な構造。切妻屋根のてっぺんには風見鶏、二つの屋根窓と煙突が童話,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19494
135.5024468,34.61934928,万代池公園,まんだいいけこうえん,万代池公園（まんだいいけこうえん）,住吉区万代3丁目7番,住吉区,万代池公園は、昭和15年（1940年）6月に開園された約４．４ｈａの地区公園である。池の周囲にはサクラが植えられており、春の花の時期には池に浮かぶ小島から絶景を眺めることができる。,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19503
135.5023309,34.62137817,大阪府公文書館,,大阪府公文書館（）,住吉区帝塚山東2丁目1番44号,住吉区,詳細情報なし,文化・観光,図書館,文化・観光/図書館,112,453
135.5004357,34.623166,蔵のある屋敷町,くらのあるやしきまち,蔵のある屋敷町（くらのあるやしきまち）,住吉区帝塚山中1丁目、2丁目,住吉区,帝塚山地区には屋敷町があり、近年の建物が建ち並ぶ中で和の懐かしい文化を今に伝える家が残っている。帝塚山の住宅開発の100年とともにある蔵。よく手入れされた屋敷に屹立する白壁の蔵がとても美しい。,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19493
135.4965502,34.62112942,帝塚山古墳,てづがやまこふん,帝塚山古墳（てづがやまこふん）,住吉区帝塚山西2丁目31番,住吉区,市内に残る4古墳のひとつで、5世紀頃の前方後円墳がほぼ原型をとどめているとされる。国の史跡に指定されている。埋葬者は不明だが、この付近に居宅があった豪族大伴金村の墓という説もある。万葉集第9巻1740番に「水江の浦島の子」が載っていることから、地元では浦島太郎・,文化・観光,都市景観資源,文化・観光/都市景観資源,167,19496
135.527503,34.62051397,大阪市立住吉図書館,おおさかしりつひがしすみよしとしょかん,大阪市立住吉図書館（おおさかしりつひがしすみよしとしょかん）,東住吉区東田辺2-11-28,東住吉区,詳細情報なし,文化・観光,図書館,文化・観光/図書館,151,3129
135.5551997,34.61165169,喜連環濠地区の6つの地蔵尊（北口、尻矢口、西口、馬倉、東口、南口）,きれかんごうちくの６つのじぞうそん（きたぐち、しりやぐち、にしぐち、ばくら、ひがしぐち、みなみぐち）,喜連環濠地区の6つの地蔵尊（北口、尻矢口、西口、馬倉、東口、南口）（きれかんごうちくの６つのじぞうそん（きたぐち、しりやぐち、にしぐち、ばくら、ひがしぐち、みなみぐち））,平野区喜連3丁目7番、4丁目5-7番、6丁目1-5番,平野区,古くから喜連環濠集落の6か所の出入口には地蔵尊が祀られている。中高野（なかこうや）街道の環濠南入口の大手前を意味する「馬倉（ばくら）地蔵尊」から反時計まわりに、「安政」の石碑が傍らに残っている立派な体格の「東口地蔵尊」、地蔵盆には「寛政」の膳が供えられる・,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37778
135.5539438,34.61157592,喜連環濠地区の6つの地蔵尊（北口、尻矢口、西口、馬倉、東口、南口）,きれかんごうちくの６つのじぞうそん（きたぐち、しりやぐち、にしぐち、ばくら、ひがしぐち、みなみぐち）,喜連環濠地区の6つの地蔵尊（北口、尻矢口、西口、馬倉、東口、南口）（きれかんごうちくの６つのじぞうそん（きたぐち、しりやぐち、にしぐち、ばくら、ひがしぐち、みなみぐち））,平野区喜連3丁目7番、4丁目5-7番、6丁目1-5番,平野区,古くから喜連環濠集落の6か所の出入口には地蔵尊が祀られている。中高野（なかこうや）街道の環濠南入口の大手前を意味する「馬倉（ばくら）地蔵尊」から反時計まわりに、「安政」の石碑が傍らに残っている立派な体格の「東口地蔵尊」、地蔵盆には「寛政」の膳が供えられる・,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37783
135.5547206,34.61244686,旧屋敷小路（喜連環濠地区内）,きゅうやしきこみち（きれかんごうちくない）,旧屋敷小路（喜連環濠地区内）（きゅうやしきこみち（きれかんごうちくない））,平野区喜連4丁目4番付近,平野区,喜連環濠地区の旧中高野街道沿いには、江戸期から明治期にかけて建てられた旧家の建物など、歴史的まち並みが残されている。古代の村が中世の環濠集落、近世の惣村へと発展していったことを裏付ける遺跡群が再発見され、その歴史が明らかになりつつある。,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37753
135.5529959,34.61281061,喜連環濠地区の6つの地蔵尊（北口、尻矢口、西口、馬倉、東口、南口）,きれかんごうちくの６つのじぞうそん（きたぐち、しりやぐち、にしぐち、ばくら、ひがしぐち、みなみぐち）,喜連環濠地区の6つの地蔵尊（北口、尻矢口、西口、馬倉、東口、南口）（きれかんごうちくの６つのじぞうそん（きたぐち、しりやぐち、にしぐち、ばくら、ひがしぐち、みなみぐち））,平野区喜連3丁目7番、4丁目5-7番、6丁目1-5番,平野区,古くから喜連環濠集落の6か所の出入口には地蔵尊が祀られている。中高野（なかこうや）街道の環濠南入口の大手前を意味する「馬倉（ばくら）地蔵尊」から反時計まわりに、「安政」の石碑が傍らに残っている立派な体格の「東口地蔵尊」、地蔵盆には「寛政」の膳が供えられる・,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37782
135.5553095,34.61318136,式内楯原神社,しきないたてはらじんじゃ,式内楯原神社（しきないたてはらじんじゃ）,平野区喜連6丁目1番38号,平野区,式内楯原神社は平野区喜連の旧集落のほぼ中央に位置する式内社（しきないしゃ）である。本殿は大型の一間社流造（いっけんしゃりゅうつくり）で、正面向拝（ごはい）の足元には浜床（はまゆか）を据え、向拝上には千鳥破風（ちどりはふ）と唐破風（からはふ）を付ける。屋根,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37754
135.5562487,34.61300431,喜連環濠地区の6つの地蔵尊（北口、尻矢口、西口、馬倉、東口、南口）,きれかんごうちくの６つのじぞうそん（きたぐち、しりやぐち、にしぐち、ばくら、ひがしぐち、みなみぐち）,喜連環濠地区の6つの地蔵尊（北口、尻矢口、西口、馬倉、東口、南口）（きれかんごうちくの６つのじぞうそん（きたぐち、しりやぐち、にしぐち、ばくら、ひがしぐち、みなみぐち））,平野区喜連3丁目7番、4丁目5-7番、6丁目1-5番,平野区,古くから喜連環濠集落の6か所の出入口には地蔵尊が祀られている。中高野（なかこうや）街道の環濠南入口の大手前を意味する「馬倉（ばくら）地蔵尊」から反時計まわりに、「安政」の石碑が傍らに残っている立派な体格の「東口地蔵尊」、地蔵盆には「寛政」の膳が供えられる・,文化・観光,都市景観資源,文化・観光/都市景観資源,167,37780
